coach_id,name,playoff_attempts,nba_champ_count,div_count,nba_champ_per_attempt,playoff_score,playoff_score_per_attempt,last_nba_champ_season
https://www.basketball-reference.com/coaches/harrile99c.html,Les Harrison,6,1,1,0.16666666666666666,-1.521126443001443,-0.25352107383357386,1951
https://www.basketball-reference.com/coaches/birchpa99c.html,Paul Birch,3,0,0,0.0,-0.5371843434343435,-0.17906144781144784,0
https://www.basketball-reference.com/coaches/beecl99c.html,Clair Bee,1,0,0,0.0,-0.2250946969696969,-0.2250946969696969,0
https://www.basketball-reference.com/coaches/schaehe01c.html,Herm Schaefer,2,0,0,0.0,-0.6033617424242423,-0.30168087121212117,0
https://www.basketball-reference.com/coaches/gottled99c.html,Eddie Gottlieb,3,0,0,0.0,-0.8996369949494949,-0.2998789983164983,0
https://www.basketball-reference.com/coaches/mendemu99c.html,Murray Mendenhall,2,0,0,0.0,-0.29442866161616155,-0.14721433080808077,0
https://www.basketball-reference.com/coaches/joneswa01c.html,Wah Wah Jones,1,0,0,0.0,-0.1139835858585858,-0.1139835858585858,0
https://www.basketball-reference.com/coaches/barkecl99c.html,Cliff Barker,1,0,0,0.0,-0.4116003787878787,-0.4116003787878787,0
https://www.basketball-reference.com/coaches/mooredo99c.html,Doxie Moore,1,0,0,0.0,-0.1879734848484848,-0.1879734848484848,0
https://www.basketball-reference.com/coaches/feeribo01c.html,Bob Feerick,1,0,0,0.0,-0.104498106060606,-0.104498106060606,0
https://www.basketball-reference.com/coaches/sueseke99c.html,Ken Suesens,1,0,0,0.0,-0.1250946969696969,-0.1250946969696969,0
https://www.basketball-reference.com/coaches/brownph99c.html,Philip Brownstein,1,0,0,0.0,-0.2250946969696969,-0.2250946969696969,0
